endTime,artistName,trackName,msPlayed
2024-02-06 22:43,ONE OK ROCK,Stand Out Fit In,214573
2024-02-06 22:47,The Neighbourhood,Sweater Weather,240400
2024-02-06 22:50,SEVENTEEN,Pretty U,207299
2024-02-06 22:54,Fall Out Boy,The Phoenix,244960
2024-02-06 22:58,BTS,Lost,241787
2024-02-06 23:09,The Rose,California,56563
2024-02-07 02:53,The Rose,California,115688
2024-02-07 02:56,Alec Benjamin,Gotta Be A Reason,210353
2024-02-07 03:11,Taylor Swift,Back To December,288321
2024-02-07 04:04,Bruno Mars,Count on Me,5449
2024-02-07 04:04,SEVENTEEN,CLAP,942
2024-02-07 04:10,Ludovico Einaudi,"The Braid - From ""La Tresse"" Soundtrack",364546
2024-02-07 04:13,Ludovico Einaudi,Love Is A Mystery,182373
2024-02-07 04:16,Ludovico Einaudi,Inizio,207493
2024-02-07 04:21,Ludovico Einaudi,Seven Days Walking / Day 2: Fox Tracks,271717
2024-02-07 04:28,Ludovico Einaudi,Lontano,180026
2024-02-07 04:28,Anusha Patgiri,w.a.y.e.o.t.,7345
2024-02-07 04:28,JayDottCee,hitman,14469
2024-02-07 04:29,Kx5,Escape (feat. Hayla),20906
2024-02-07 04:32,fnonose,balcony,147692
2024-02-07 04:33,Wun Two,little fat fella,54120
2024-02-07 04:35,Collinsworthy,camping trip,138640
2024-02-07 04:37,Aurora 10,Flash,121600
2024-02-07 04:47,Cyan_95,rose quartz,18799
2024-02-07 04:49,Cyan_95,rose quartz,97862
2024-02-07 04:52,Pleij,insideout,140940
2024-02-07 05:03,Tamala Bay,Slow Food,97642
2024-02-07 05:09,Vineeth Sreenivasan,Entammede Jimikki Kammal,98631
2024-02-07 05:14,Vishal Dadlani,Tu Meri,257089
2024-02-07 05:24,Vishal Dadlani,Tu Meri,11337
2024-02-07 13:55,Vishal Dadlani,Tu Meri,65944
2024-02-07 14:21,Martin Garrix,Hero - Space Ducks Remix,1543
2024-02-07 14:22,Martin Garrix,Hero,76535
2024-02-07 14:23,Cody Fry,I Hear a Symphony,20018
2024-02-07 14:23,SLANDER,Love Is Gone - Acoustic,25209
2024-02-07 14:29,Cody Fry,What If,244880
2024-02-07 14:29,Cory Wong,Golden,40263
2024-02-07 14:30,Noah Kahan,All My Love,4847
2024-02-07 14:33,Noah Kahan,Part of Me,239027
2024-02-07 14:35,Noah Kahan,All My Love,90902
2024-02-07 14:35,Jonah Kagen,hill that i'll die on,2951
2024-02-07 14:35,Jonah Kagen,hill that i'll die on,0
2024-02-07 14:36,Dream,Change My Clothes,45964
2024-02-07 14:50,Noah Kahan,Tidal,87024
2024-02-07 15:16,COIN,Crash My Car,45906
2024-02-07 15:17,Jason Mraz,Lucky,57793
2024-02-07 15:20,Lewis Capaldi,Wish You The Best,210880
2024-02-07 15:23,Noah Kahan,Stick Season,182346
2024-02-07 15:26,elijah woods,fingers crossed,163090
2024-02-07 15:31,James Arthur,Free Falling,275887
2024-02-07 16:25,Forest Blakk,Fall Into Me,226066
2024-02-07 16:28,James Arthur,A Year Ago,170840
2024-02-07 16:31,Conan Gray,Family Line,216094
2024-02-07 16:41,James Arthur,Just Us,2447
2024-02-07 18:27,James Arthur,A Year Ago,1129
2024-02-07 18:27,Forest Blakk,Fall Into Me,1299
2024-02-07 18:27,James Arthur,Just Us,757
2024-02-07 18:27,Conan Gray,Family Line,1162
2024-02-07 18:28,Lewis Capaldi,Wish You The Best,2768
2024-02-07 18:28,James Arthur,Free Falling,25197
2024-02-07 18:28,James Arthur,Free Falling,13560
2024-02-07 18:28,elijah woods,fingers crossed,692
2024-02-07 18:28,elijah woods,fingers crossed,8373
2024-02-07 18:32,One Direction,Perfect,230333
2024-02-07 18:36,James Arthur,Sleepwalking,228376
2024-02-07 18:39,5 Seconds of Summer,Ghost Of You,197411
2024-02-07 18:42,James Arthur,Blindside,212810
2024-02-07 18:46,Forest Blakk,If You Love Her,217351
2024-02-07 18:59,James Arthur,Impossible,145271
2024-02-07 19:14,James Arthur,Impossible,67190
2024-02-07 19:34,New West,Those Eyes,165233
2024-02-07 20:15,New West,Those Eyes,4311
2024-02-07 20:19,The Chainsmokers,Something Just Like This,247160
2024-02-07 20:21,James Arthur,Homecoming,172059
2024-02-07 20:25,Clinton Kane,i don't want to watch the world end with someone else,184505
2024-02-07 20:27,James Arthur,Always,167783
2024-02-07 20:30,Conan Gray,People Watching,158536
2024-02-07 21:33,James Arthur,Say You Won't Let Go,372347
2024-02-07 21:43,Hozier,Take Me to Church,126822
2024-02-07 21:47,James Arthur,Empty Space,213306
2024-02-07 21:49,Justin Bieber,Ghost,153190
2024-02-07 21:53,James Arthur,Falling Like The Stars,211653
2024-02-07 21:56,Why Don't We,What Am I,184665
2024-02-07 22:00,James Arthur,Rewrite The Stars (with James Arthur & Anne-Marie),218293
2024-02-07 22:02,Alec Benjamin,Devil Doesn’t Bargain,163613
2024-02-07 22:06,James Arthur,Can I Be Him,246880
2024-02-07 22:10,Alec Benjamin,Water Fountain,218893
2024-02-07 22:14,Lewis Capaldi,Forever,210863
2024-02-07 22:18,Coldplay,Yellow,266773
2024-02-07 22:21,James Arthur,Is This Love?,187626
2024-02-07 22:32,David Kushner,Daylight,39259
2024-02-07 22:40,James Arthur,Safe Inside,222173
2024-02-07 22:43,Alec Benjamin,If We Have Each Other,181522
2024-02-07 22:47,Lewis Capaldi,Before You Go,215106
2024-02-07 22:48,Keane,Somewhere Only We Know,20469
2024-02-07 22:50,Nom Tunes,Adventure Time,101879
2024-02-07 22:53,Nom Tunes,Boundless,181995
2024-02-07 22:56,Nom Tunes,Boundless,181995
2024-02-07 22:59,Nom Tunes,Daydream,191852
2024-02-07 23:01,Nom Tunes,Living the Moment,146218
2024-02-07 23:04,Nom Tunes,Night Walk,163861
2024-02-07 23:07,Nom Tunes,Wistful,195566
2024-02-07 23:10,Nom Tunes,Break Free,134517
2024-02-07 23:13,Nom Tunes,White As Snow,182928
2024-02-07 23:16,Nom Tunes,Beneath the Rain,209415
2024-02-07 23:19,Nom Tunes,Breeze,189285
2024-02-07 23:22,Nom Tunes,New Day,151129
2024-02-07 23:33,Nom Tunes,No Worries,89108
2024-02-07 23:54,Nom Tunes,No Worries,3438
2024-02-08 00:04,Ada Band,Yang Terbaik Bagimu (Jangan Lupakan Ayah) [feat. Gita Gutawa],252261
2024-02-08 00:09,Ada Band,Yang Terbaik Bagimu (Jangan Lupakan Ayah) [feat. Gita Gutawa],248429
2024-02-08 00:10,My Chemical Romance,Helena,3802
2024-02-08 00:15,My Chemical Romance,Disenchanted,301834
2024-02-08 00:16,The Killers,Mr. Brightside,75726
2024-02-08 00:21,My Chemical Romance,Disenchanted,295000
2024-02-08 01:21,The Killers,Mr. Brightside,155044
2024-02-08 05:30,Alec Benjamin,Older,50387
2024-02-08 05:33,Noah Kahan,Stick Season,174915
2024-02-08 05:34,vaultboy,everything sucks,107580
2024-02-08 05:35,Jordan Clarke,Freaks,60605
2024-02-08 05:40,Jeremy Zucker,all the kids are depressed,63520
2024-02-08 05:40,My Chemical Romance,Disenchanted,44011
2024-02-08 05:43,My Chemical Romance,Teenagers,145370
2024-02-08 05:46,Set It Off,Wolf in Sheep's Clothing (feat. William Beckett),187880
2024-02-08 05:46,Set It Off,Wolf in Sheep's Clothing (feat. William Beckett),335
2024-02-08 05:48,Alec Benjamin,Outrunning Karma,95878
2024-02-08 06:13,Alec Benjamin,Boy In The Bubble,1380
2024-02-08 07:42,ghostly echoes,somewhere only we know (slowed + reverb),62243
2024-02-08 07:43,Cody Fry,Photograph,6342
2024-02-08 07:43,Vian Izak,Mostly,37553
2024-02-08 07:43,Kina Grannis,Yellow,5081
2024-02-08 07:44,Sleeping At Last,Already Gone,21391
2024-02-08 07:44,Sleeping At Last,Every Little Thing She Does Is Magic,13610
2024-02-08 07:44,Haley Reinhart,Can't Help Falling in Love,4175
2024-02-08 07:44,Sleeping At Last,Chasing Cars,17252
2024-02-08 07:45,Reneé Dominique,Could I Love You Any More (feat. Jason Mraz),30608
2024-02-08 07:46,Lord Aethelstan,Boof Pack,89189
2024-02-08 07:47,Dowsing,Lavender,19511
2024-02-08 07:47,Armaan Malik,You,22311
2024-02-08 07:48,My Chemical Romance,Famous Last Words,50544
2024-02-08 07:49,Dowsing,Lavender,40553
2024-02-08 07:49,LilyPichu,dreamy night,420
2024-02-08 07:49,Joytastic Sarah,Fly Me to the Moon,1481
2024-02-08 07:49,LilyPichu,last cup of coffee,1595
2024-02-08 07:49,Prateek Kuhad,Kasoor,11467
2024-02-08 07:49,Nico Collins,Our Way Out,20969
2024-02-08 07:49,The Rose,California,11795
2024-02-08 07:49,KK,"Ajab Si (From ""Om Shanti Om"")",10624
2024-02-08 07:50,LilyPichu,dreamy night,20455
2024-02-08 07:50,Sista Prod,"Eyes Blue Like The Atlantic, Pt. 2 (feat. Powfu, Alec Benjamin & Rxseboy)",32749
2024-02-08 07:51,ヨルシカ,言って。,15979
2024-02-08 07:51,Alec Benjamin,The Book of You & I,15537
2024-02-08 07:54,Sorority Noise,Nolsey,34762
2024-02-08 07:54,Ada Band,Yang Terbaik Bagimu (Jangan Lupakan Ayah) [feat. Gita Gutawa],5428
2024-02-08 07:54,Ada Band,Yang Terbaik Bagimu (Jangan Lupakan Ayah) [feat. Gita Gutawa],172959
2024-02-08 07:55,Ian McConnell,Important (The Way I Wrote It),30072
2024-02-08 07:57,Ian McConnell,Important (The Way I Wrote It),10208
2024-02-08 07:57,Sorority Noise,Nolsey,20832
2024-02-08 07:58,My Chemical Romance,Welcome to the Black Parade,650
2024-02-08 07:58,My Chemical Romance,Teenagers,1906
2024-02-08 07:58,Ada Band,Yang Terbaik Bagimu (Jangan Lupakan Ayah) [feat. Gita Gutawa],18970
2024-02-08 07:58,My Chemical Romance,I'm Not Okay (I Promise),988
2024-02-08 07:58,My Chemical Romance,Helena,2029
2024-02-08 07:58,My Chemical Romance,Famous Last Words,19621
2024-02-08 07:59,My Chemical Romance,This Is How I Disappear,50711
2024-02-08 07:59,My Chemical Romance,Sleep,11109
2024-02-08 08:01,BLUE ENCOUNT,ポラリス,4077
2024-02-08 08:01,BURNOUT SYNDROMES,Good Morning World!,3151
2024-02-08 08:01,BURNOUT SYNDROMES,Good Morning World!,1460
2024-02-08 08:01,FLOW,GO!!!,9764
2024-02-08 08:01,Masatoshi Ono,departure!,3334
2024-02-08 08:01,Masatoshi Ono,departure!,1905
2024-02-08 08:01,Masatoshi Ono,departure!,4181
2024-02-08 08:01,UVERworld,ODD FUTURE,6254
2024-02-08 08:01,LiSA,crossing field,3056
2024-02-08 08:01,Dramatic Violin,Sweater Weather (Violin),85920
2024-02-08 08:01,Ikimonogakari,熱情のスペクトラム,8108
2024-02-08 08:02,LiSA,だってアタシのヒーロー。,3326
2024-02-08 08:02,LiSA,ADAMAS,1905
2024-02-08 08:02,Ikimonogakari,ホタルノヒカリ,5557
2024-02-08 08:02,ASIAN KUNG-FU GENERATION,ブラッドサーキュレーター,4719
2024-02-08 08:02,Eir Aoi,IGNITE,3127
2024-02-08 08:02,BURNOUT SYNDROMES,ヒカリアレ,1268
2024-02-08 08:02,BURNOUT SYNDROMES,ヒカリアレ,1404
2024-02-08 08:02,KANA-BOON,スターマーカー (Album Mix),12003
2024-02-08 08:02,UVERworld,Touch off,9771
2024-02-08 08:04,YOASOBI,Romance,1958
2024-02-08 08:04,RADWIMPS,Grand Escape (feat. Toko Miura),2164
2024-02-08 08:04,Eve,Ao No Waltz,3450
2024-02-08 08:04,ラックライフ,名前を呼ぶよ,9328
2024-02-08 08:04,Eve,Shinkai,1693
2024-02-08 08:04,SPYAIR,イマジネーション,110419
2024-02-08 08:04,YOASOBI,ミスター,3891
2024-02-08 08:05,majiko,Irony,3016
2024-02-08 08:05,YOASOBI,海のまにまに,6403
2024-02-08 08:05,FantasticYouth,小喋日和,8744
2024-02-08 08:05,Eve,Kokoroyohou,8358
2024-02-08 08:05,美波,ライラック,3222
2024-02-08 08:05,Rokudenashi,知らないままで,2141
2024-02-08 08:05,Kenshi Yonezu,Flamingo,3756
2024-02-08 08:05,Yoh kamiyama,色香水,4993
2024-02-08 08:07,ヨルシカ,言って。,120720
2024-02-08 08:08,Christina Perri,a thousand years,9570
2024-02-08 08:08,Ed Sheeran,Perfect,7587
2024-02-08 08:09,gnash,"i hate u, i love u (feat. olivia o'brien)",21289
2024-02-08 08:09,Jason Mraz,I'm Yours,22249
2024-02-08 08:10,Ed Sheeran,Castle on the Hill,27908
2024-02-08 08:10,Haley Reinhart,Can't Help Falling in Love,8151
2024-02-08 08:12,OneRepublic,Secrets,121903
2024-02-08 08:16,Ed Sheeran,Photograph,258986
2024-02-08 08:21,Ed Sheeran,Thinking out Loud,281560
2024-02-08 08:24,Bruno Mars,Just the Way You Are,220734
2024-02-08 08:28,James Arthur,Say You Won't Let Go,211466
2024-02-08 08:32,Ed Sheeran,Perfect,263400
2024-02-08 08:37,Christina Perri,a thousand years,285120
2024-02-08 08:41,Jason Mraz,I'm Yours,242946
2024-02-08 08:44,Meghan Trainor,Dear Future Husband,184226
2024-02-08 08:49,Ed Sheeran,Photograph,258986
2024-02-08 08:53,Ed Sheeran,Thinking out Loud,281560
2024-02-08 08:57,Bruno Mars,Just the Way You Are,220734
2024-02-08 09:01,James Arthur,Say You Won't Let Go,211466
2024-02-08 09:05,Ed Sheeran,Perfect,263400
2024-02-08 09:10,Christina Perri,a thousand years,285120
2024-02-08 09:14,Jason Mraz,I'm Yours,242946
2024-02-08 09:17,Meghan Trainor,Dear Future Husband,184226
2024-02-08 09:21,Ed Sheeran,Photograph,258986
2024-02-08 11:06,Ed Sheeran,Thinking out Loud,159476
2024-02-08 12:33,Ed Sheeran,Thinking out Loud,283381
2024-02-08 12:46,Bruno Mars,Just the Way You Are,179963
2024-02-08 12:59,Clean Bandit,Symphony (feat. Zara Larsson),1809
2024-02-08 12:59,One Direction,What Makes You Beautiful,3937
2024-02-08 12:59,Katy Perry,The One That Got Away,10868
2024-02-08 12:59,Ed Sheeran,Galway Girl,8405
2024-02-08 13:03,The Script,Superheroes,245466
2024-02-08 13:06,Lewis Capaldi,Wish You The Best,2807
2024-02-08 13:06,James Arthur,A Year Ago,170840
